id,Attack Vector,attackComplexity,confidentialityImpact,integrityImpact,availabilityImpact,baseScore,baseSeverity,exploitabilityScore,impactScore,year,AttackVectorNumeric,ConfidentialityImpactNumeric,IntegrityImpactNumeric,BaseSeverityNumeric,AvailabilityImpactNumeric,AttackVectorEncoded
CVE-2020-6874,NETWORK,LOW,HIGH,HIGH,NONE,9.1,CRITICAL,3.9,5.2,2020,0.0,0.0,0.0,2.0,1.0,"(3,[0],[1.0])"
CVE-2020-6932,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7018,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7019,NETWORK,LOW,HIGH,NONE,NONE,6.5,MEDIUM,2.8,3.6,2020,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-7029,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7068,LOCAL,HIGH,LOW,NONE,LOW,3.6,LOW,1.0,2.5,2020,1.0,2.0,1.0,3.0,2.0,"(3,[1],[1.0])"
CVE-2020-7119,NETWORK,LOW,NONE,HIGH,NONE,4.9,MEDIUM,1.2,3.6,2020,0.0,1.0,0.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-7294,ADJACENT NETWORK,LOW,LOW,LOW,NONE,4.6,MEDIUM,2.1,2.5,2020,2.0,2.0,2.0,1.0,1.0,"(3,[2],[1.0])"
CVE-2020-7295,ADJACENT NETWORK,LOW,LOW,LOW,NONE,4.6,MEDIUM,2.1,2.5,2020,2.0,2.0,2.0,1.0,1.0,"(3,[2],[1.0])"
CVE-2020-7296,ADJACENT NETWORK,LOW,HIGH,NONE,NONE,5.7,MEDIUM,2.1,3.6,2020,2.0,0.0,1.0,1.0,1.0,"(3,[2],[1.0])"
CVE-2020-7298,LOCAL,LOW,NONE,HIGH,HIGH,8.4,HIGH,2.0,5.8,2020,1.0,1.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7299,LOCAL,HIGH,HIGH,NONE,NONE,4.1,MEDIUM,0.5,3.6,2020,1.0,0.0,1.0,1.0,1.0,"(3,[1],[1.0])"
CVE-2020-7300,NETWORK,LOW,LOW,LOW,LOW,6.3,MEDIUM,2.8,3.4,2020,0.0,2.0,2.0,1.0,2.0,"(3,[0],[1.0])"
CVE-2020-7301,NETWORK,LOW,LOW,LOW,NONE,4.6,MEDIUM,2.1,2.5,2020,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-7302,NETWORK,LOW,NONE,LOW,LOW,6.4,MEDIUM,3.1,2.7,2020,0.0,1.0,2.0,1.0,2.0,"(3,[0],[1.0])"
CVE-2020-7304,ADJACENT NETWORK,LOW,HIGH,HIGH,LOW,7.6,HIGH,2.1,5.5,2020,2.0,0.0,0.0,0.0,2.0,"(3,[2],[1.0])"
CVE-2020-7305,NETWORK,LOW,NONE,HIGH,NONE,6.5,MEDIUM,2.8,3.6,2020,0.0,1.0,0.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-7306,LOCAL,LOW,LOW,LOW,NONE,5.2,MEDIUM,2.0,2.7,2020,1.0,2.0,2.0,1.0,1.0,"(3,[1],[1.0])"
CVE-2020-7307,LOCAL,LOW,LOW,LOW,NONE,5.2,MEDIUM,2.0,2.7,2020,1.0,2.0,2.0,1.0,1.0,"(3,[1],[1.0])"
CVE-2020-7309,NETWORK,LOW,LOW,LOW,NONE,4.8,MEDIUM,1.7,2.7,2020,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-7310,LOCAL,HIGH,NONE,HIGH,HIGH,6.9,MEDIUM,0.6,5.8,2020,1.0,1.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-7311,LOCAL,HIGH,HIGH,HIGH,HIGH,7.0,HIGH,1.0,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7312,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7314,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7315,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-7319,LOCAL,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.0,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7320,LOCAL,LOW,LOW,HIGH,LOW,7.3,HIGH,1.5,5.3,2020,1.0,2.0,0.0,0.0,2.0,"(3,[1],[1.0])"
CVE-2020-7322,LOCAL,HIGH,LOW,LOW,LOW,4.7,MEDIUM,0.6,3.7,2020,1.0,2.0,2.0,1.0,2.0,"(3,[1],[1.0])"
CVE-2020-7323,PHYSICAL,HIGH,HIGH,HIGH,LOW,6.9,MEDIUM,0.4,6.0,2020,3.0,0.0,0.0,1.0,2.0,"(3,[],[])"
CVE-2020-7324,LOCAL,LOW,NONE,LOW,HIGH,6.1,MEDIUM,1.8,4.2,2020,1.0,1.0,2.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-7325,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7352,LOCAL,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.0,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7360,LOCAL,LOW,HIGH,HIGH,HIGH,7.3,HIGH,1.3,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7374,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7381,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7382,LOCAL,LOW,HIGH,HIGH,HIGH,6.5,MEDIUM,0.6,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-7459,PHYSICAL,LOW,HIGH,HIGH,HIGH,6.8,MEDIUM,0.9,5.9,2020,3.0,0.0,0.0,1.0,0.0,"(3,[],[])"
CVE-2020-7460,LOCAL,HIGH,HIGH,HIGH,HIGH,7.0,HIGH,1.0,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7523,LOCAL,HIGH,HIGH,HIGH,HIGH,7.8,HIGH,1.1,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7524,NETWORK,LOW,NONE,NONE,HIGH,7.5,HIGH,3.9,3.6,2020,0.0,1.0,1.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7525,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2020,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2020-7526,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7527,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7665,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2020,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2020-7666,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2020,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2020-7669,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,2020,0.0,1.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2020-7700,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7701,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7702,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7703,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7704,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7705,NETWORK,LOW,HIGH,HIGH,NONE,8.1,HIGH,2.8,5.2,2020,0.0,0.0,0.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2020-7706,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7707,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7708,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7710,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7711,NETWORK,LOW,NONE,NONE,HIGH,7.5,HIGH,3.9,3.6,2020,0.0,1.0,1.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7712,NETWORK,LOW,HIGH,HIGH,HIGH,7.2,HIGH,1.2,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7713,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7714,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7715,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7716,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7717,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7718,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7719,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7720,NETWORK,LOW,LOW,LOW,LOW,7.3,HIGH,3.9,3.4,2020,0.0,2.0,2.0,0.0,2.0,"(3,[0],[1.0])"
CVE-2020-7721,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7722,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7723,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7724,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7725,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7726,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7727,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7729,NETWORK,HIGH,HIGH,HIGH,HIGH,7.1,HIGH,1.2,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7730,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-7807,LOCAL,LOW,NONE,HIGH,NONE,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,0.0,1.0,1.0,"(3,[1],[1.0])"
CVE-2020-7810,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7817,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7822,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7823,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7824,NETWORK,LOW,HIGH,NONE,NONE,6.5,MEDIUM,2.8,3.6,2020,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-7830,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-7831,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-7863,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-8023,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8025,LOCAL,LOW,HIGH,HIGH,HIGH,9.3,CRITICAL,2.5,6.0,2020,1.0,0.0,0.0,2.0,0.0,"(3,[1],[1.0])"
CVE-2020-8026,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8189,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.3,2.7,2020,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-8208,NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,2.8,2.7,2020,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-8209,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2020,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2020-8210,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,2020,0.0,0.0,1.0,0.0,1.0,"(3,[0],[1.0])"
CVE-2020-8211,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-8212,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-8224,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8226,NETWORK,LOW,LOW,NONE,NONE,5.8,MEDIUM,3.9,1.4,2020,0.0,2.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-8227,NETWORK,LOW,HIGH,HIGH,HIGH,6.8,MEDIUM,0.9,5.9,2020,0.0,0.0,0.0,1.0,0.0,"(3,[0],[1.0])"
CVE-2020-8229,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8230,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8232,NETWORK,LOW,HIGH,NONE,NONE,6.5,MEDIUM,2.8,3.6,2020,0.0,0.0,1.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-8233,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-8234,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-8244,NETWORK,LOW,LOW,NONE,LOW,6.5,MEDIUM,3.9,2.5,2020,0.0,2.0,1.0,1.0,2.0,"(3,[0],[1.0])"
CVE-2020-8335,PHYSICAL,LOW,HIGH,HIGH,HIGH,6.8,MEDIUM,0.9,5.9,2020,3.0,0.0,0.0,1.0,0.0,"(3,[],[])"
CVE-2020-8341,PHYSICAL,LOW,NONE,LOW,NONE,2.4,LOW,0.9,1.4,2020,3.0,1.0,2.0,3.0,1.0,"(3,[],[])"
CVE-2020-8342,LOCAL,HIGH,HIGH,HIGH,HIGH,7.0,HIGH,1.0,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8346,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8576,NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,2.8,2.5,2020,0.0,2.0,2.0,1.0,1.0,"(3,[0],[1.0])"
CVE-2020-8602,NETWORK,LOW,HIGH,HIGH,HIGH,7.2,HIGH,1.2,5.9,2020,0.0,0.0,0.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-8607,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8620,NETWORK,LOW,NONE,NONE,HIGH,7.5,HIGH,3.9,3.6,2020,0.0,1.0,1.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-8622,NETWORK,LOW,NONE,NONE,HIGH,6.5,MEDIUM,2.8,3.6,2020,0.0,1.0,1.0,1.0,0.0,"(3,[0],[1.0])"
CVE-2020-8679,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8680,LOCAL,HIGH,HIGH,HIGH,HIGH,7.0,HIGH,1.0,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8681,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8682,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8683,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8684,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8685,LOCAL,LOW,NONE,NONE,HIGH,4.4,MEDIUM,0.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8687,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8688,NETWORK,LOW,NONE,NONE,HIGH,7.5,HIGH,3.9,3.6,2020,0.0,1.0,1.0,0.0,0.0,"(3,[0],[1.0])"
CVE-2020-8689,ADJACENT NETWORK,LOW,NONE,NONE,HIGH,6.5,MEDIUM,2.8,3.6,2020,2.0,1.0,1.0,1.0,0.0,"(3,[2],[1.0])"
CVE-2020-8706,ADJACENT NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,2.0,0.0,0.0,0.0,0.0,"(3,[2],[1.0])"
CVE-2020-8707,ADJACENT NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,2.0,0.0,0.0,0.0,0.0,"(3,[2],[1.0])"
CVE-2020-8708,ADJACENT NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,2.0,0.0,0.0,0.0,0.0,"(3,[2],[1.0])"
CVE-2020-8709,ADJACENT NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,2.0,0.0,0.0,0.0,0.0,"(3,[2],[1.0])"
CVE-2020-8710,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8711,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8712,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8713,ADJACENT NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,2.0,0.0,0.0,0.0,0.0,"(3,[2],[1.0])"
CVE-2020-8714,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8715,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8716,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8717,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8718,LOCAL,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.0,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8719,LOCAL,LOW,HIGH,HIGH,HIGH,8.2,HIGH,1.5,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8720,LOCAL,LOW,NONE,NONE,HIGH,5.5,MEDIUM,1.8,3.6,2020,1.0,1.0,1.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8721,LOCAL,LOW,HIGH,HIGH,HIGH,8.2,HIGH,1.5,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8722,LOCAL,LOW,HIGH,HIGH,HIGH,8.2,HIGH,1.5,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8723,ADJACENT NETWORK,LOW,LOW,LOW,LOW,6.3,MEDIUM,2.1,3.7,2020,2.0,2.0,2.0,1.0,2.0,"(3,[2],[1.0])"
CVE-2020-8729,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8730,LOCAL,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.0,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8731,LOCAL,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.0,6.0,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8732,ADJACENT NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,2020,2.0,0.0,0.0,0.0,0.0,"(3,[2],[1.0])"
CVE-2020-8733,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8736,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8742,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8743,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8758,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,2020,0.0,0.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-8759,LOCAL,LOW,HIGH,HIGH,HIGH,6.7,MEDIUM,0.8,5.9,2020,1.0,0.0,0.0,1.0,0.0,"(3,[1],[1.0])"
CVE-2020-8763,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8869,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8870,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,2020,1.0,0.0,0.0,0.0,0.0,"(3,[1],[1.0])"
CVE-2020-8904,NETWORK,LOW,NONE,HIGH,HIGH,9.6,CRITICAL,3.1,5.8,2020,0.0,1.0,0.0,2.0,0.0,"(3,[0],[1.0])"
CVE-2020-8912,LOCAL,HIGH,LOW,NONE,NONE,2.5,LOW,1.0,1.4,2020,1.0,2.0,1.0,3.0,1.0,"(3,[1],[1.0])"
